ArticleText,ArticleCategory
"From: edm@wrs.com (Ed McClanahan)
Subject: Re: 1280x1024 on ATI Ultra w/ Nanao 550i
Nntp-Posting-Host: chaos
Organization: Wind River Systems, Inc.
Lines: 22

mancus@sweetpea.jsc.nasa.gov (Keith Mancus) writes:

> <reference to running ATI's Install Program and using
>  its functions to position/size images at various
>  resolutions>

I thought this was a neat feature until I noticed that
when an image is re-sized, the scanning frequency is
necessarily changed.  This causes digital multiscan
monitors like my MAG MX17F to get confused as to which
mode to use if the frequency gets too far from the
standard selections.  For this reason, I use the
""factory defaults"" for position/size on the ATI card
and adjust each mode individually (only the first time)
at the monitor.  The MAG (and many other multiscan
monitors) has (have) the ability to recall these settings
the next time each mode is ""detected"".
-- 

=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=

  Edward McClanahan                    edm@wrs.com
",hardware
"Subject: Re: DOS 6.0
From: venable@faculty.coe.wvu.edu (Wallace Venable)
Organization: WVU College of Engineering
Nntp-Posting-Host: 157.182.80.85
Lines: 10


>I know of two people who have horrer stories about the DOS 6.0.
>That's 100% of the people I know with DOS 6.0. Both have
>had to reformat their disks and start over.

	I used the standard installation program to put MS-DOS 6.0 on my
machine with Stacker 3.0 already installed.  No problems.  I kept Stacker,
rather than switch.
	I am very pleased with the memory I gained since I did not have a
memory manager.  I also like the multiple boot feature.
",hardware
"From: ke_kimmell@vax.cns.muskingum.edu (Kevin Kimmell - Computer Science/German Undergrad)
Subject: HOW is a Null Modem Cable?
Organization: Muskingum College
Lines: 13


	I am interrested in the extrodinarily simple concept of the null modem
cable. (Actually I have NO idea, so don't count that last statement.)  What I'm
asking is what pins does it use (or what are it's specifications?)  I just want
to solder one myself instead of buying one.  I don't even know what port is
used.

Help me please (at ke_kimmell@vax.cns.muskingum.edu)

Kevin

p.s.  I'm intending to use the cable for PC-to-PC transfers (via Lap-Link or
Telix.  Ideas and info gladly accepted.)
",hardware
"From: jcl@bdrc.bd.com (John C. Lusth)
Subject: Kentucky Fried CMOS beats Hardees!
Organization: Becton Dickinson Research Center; RTP, N.C.
Lines: 37
Nntp-Posting-Host: otis.bdrc.bd.com

Hey folks.

Is it possible to short out your CMOS chip?  I think mine is fried.
These are the symptoms...

I have to do the following to get my computer (a Gateway 486DX33)
to boot...

    Turn the power off

    Disconnect the battery to the CMOS chip

    Turn the power on

    Get into setup upon getting the CMOS configuration error

    Set up the CMOS

    Exit the setup with [F10]  (phoenix bios)

    Ignore the diskette 0 seek error and press [F1]

The computer then boots normally.  Both hard drives are accessible
but the floppy drives are not.

I can back up over the network and such, but if I need to reboot,
I have to turn off the computer and repeat the steps above.  If I
simply <Ctl>-<Alt>-<Del>, the computer hangs after the memory test.

Does this sound like the CMOS chip is fried?  Can I buy another one?
Where?

Thank you for your kind attention.

john
-- 
John C. Lusth, Becton Dickinson Research Center, RTP, NC, USA  jcl@bdrc.bd.com
",hardware
"From: ryvg90@email.sps.mot.com (Koji Kodama)
Subject: >>>WANTED: Your opinions on the Insight Talon TA-1000 or TA-2000 Multimedia kits<<<
Nntp-Posting-Host: 223.7.248.49
Organization: Motorola Inc, Austin, Texas
Lines: 47


For those of you who might be familiar with Insight Distribution
     Network, Inc. and their Multimedia Kits:

I'm seriously considering buying the Insight Talon TA-2000 MM Kit, which
is bundled with the CD-ROM drive with 265-280ms access time, 300Kb dtr,
multispin, multi-session Photo CD capability, etc., and with the PAS-16
sound card, etc.... (if you are familiar with Insight, you know the kit
I mean).  I believe the drive is either a Texel (265ms) or an NEC
(280ms), but it is not clear to me which one is actually a part of the
bundle (at least two of their sales people couldn't give me a straight
answer as to which one; ah, yes, one of the drawbacks of OEM!).

Other questions:

- Excuse my ignorance, but is ""Texel"" a reputable maker in the CD-ROM
  market?  Or do you think NEC is the better drive?

- Bottom line:  Is this kit worth the money?  (Currently, $449 for the
  TA-1000, and $699 for the TA-2000)

Alternatively, I was thinking that the TA-2000 might be overkill for my
uses (however, I *do* want full multimedia capabilities, Photo CD stuff,
educational programs for my kids, etc.), and considered the lower-end
TA-1000 kit and using the difference (around $250.00) to get something
else useful, like a tape back-up drive unit.

Basically, I would just like to hear from those who have actually USED
these kits, and whatever pros/cons you might advise, preferably
directly to the email address below.

Thanks,

Koji

                            2
                         _/
  ~~~~~~~~~~_/~~~~~~~~~~_/ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
  |        _/        _/    |                  Koji Kodama                  |
  |  by   _/      _/       |              Nippon Motorola Ltd.             |
  |      _/    _/          |            ryvg90@email.sps.mot.com           |
  |     _/  _/             |~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~|
  |    _/_/  _/            |      NOTE: The opinions expressed herein      |
  |   _/      _/           |   are mine, and do not reflect the opinions   |
  |  _/        _/          |or policies of Motorola Inc. or its affiliates.|
  ~~_/~~~~~~~~~~_/~~~~~_/~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
                 _/_/_/
",hardware
"From: kushmer@bnlux1.bnl.gov (christopher kushmerick)
Subject: How hot should the cpu be?
Organization: Brookhaven National Laboratory
Distribution: na
Lines: 15


How hot should the CPU in a 486-33 DX machine be?

Currently it gets so hot that I can not hold a finger on it for more than
0.5 s. 

I keep a big fan blowing on it, but am considering using a heat sink.

Any advice?


-- 
Chris Kushmerick
kushmer@bnlux1.bnl.gov
--I found my niche in life, I just didn't fit in.
",hardware
"From: catone@compstat.wharton.upenn.edu (Tony Catone)
Subject: Re: 17"" Monitors
Organization: University of Pennsylvania
Lines: 12
Nntp-Posting-Host: compstat.wharton.upenn.edu
In-reply-to: zrdf01@trc.amoco.com's message of 20 Apr 93 15:56:06 GMT

In article <C5sHLJ.ErE@trc.amoco.com> zrdf01@trc.amoco.com (Rusty Foreman) writes:

   Has anyone taken a look at the new ViewSonic 17? They claim
   1280x1024 at 76Hz.  How does it compare with the T560i in terms of
   price, and quality of display?

I'm interested in the new ViewSonic 17 as well.  Has anyone seen one
of these monitors in the flesh?


- Tony

",hardware
"From: westes@netcom.com (Will Estes)
Subject: Mounting CPU Cooler in vertical case
Organization: Mail Group
X-Newsreader: TIN [version 1.1 PL8]
Lines: 13

I just installed a DX2-66 CPU in a clone motherboard, and tried mounting a CPU 
cooler on the chip.  After about 1/2 hour, the weight of the cooler was enough 
to dislodge the CPU from its mount.  It ended up bending a few pins
on the CPU, but luckily the power was not on yet.  I ended up
pressing the CPU deeply into its socket and then putting the CPU
cooler back on.  So far so good.

Have others had this problem?  How do you ensure that the weight of
the CPU fan and heatsink do not eventually work the CPU out of its
socket when mounting the motherboard in a vertical case?

-- 
Will Estes		Internet: westes@netcom.com
",hardware
"From: korenek@nmti.com (gary korenek)
Subject: Re: HINT 486 VLB/ISA/EISA motherboard
Keywords: 486, motherboard
Organization: Network Management Technology Inc.
Distribution: usa
Lines: 26

In article <C5ovwv.LMo@news.iastate.edu> schauf@iastate.edu (Brian J Schaufenbuel) writes:
>I am looking at buying some Companion brand VLB/ISA/EISA motherboards with
>HINT chipsets.  Has anybody had any experience with this board (good or bad)?
>Any information would be helpful!
>thanks
>Brian J Schaufenbuel


I believe that any VL/EISA/ISA motherboard that uses the HINT chipset
is limited to 24-bit EISA DMA (where 'real' EISA DMA is 32-bit).  The
HINT EISA DMA has the 16 mb ram addressing limitation of ISA.  For this
reason I would pass.  I own one of these (HAWK VL/EISA/ISA) and am look-
ing to replace it for exactly this reason.

Please double-check me on this.  In other words, call the motherboard
manufacturer and ask them if the motherboard supports true 32-bit EISA
DMA.

Other than this limitation, the motherboard works quite well (I am using
mine with DOS 5, Windows 3.1, and UNIX S5R3.2).  Also with Adaptec 1742a
EISA SCSI host adapter.

-- 
Gary Korenek   (korenek@nmti.com)
Network Management Technology Incorporated
Sugar Land, Texas       (713) 274-5357
",hardware
"From: andrew@frip.WV.TEK.COM (Andrew Klossner)
Subject: Re: Soundblaster IRQ and Port settings
Reply-To: andrew@frip.wv.tek.com
Organization: Tektronix Color Printers, Wilsonville, Oregon
Lines: 19

[]

	""These LPT1, COM1, disk controller are call devices.  There are
	devices that requires exclusive interrupt ownership, eg. disk
	controller (I6) and keyboard (I1).  There are also devices that
	does not require exclusive ownership, ie. it will share an
	interrupt with another device, eg. LPT1""

No.  In a standard ISA bus, the one that almost all non-laptop PCs use,
two separate interface cards cannot share an interrupt.  This is due to
a screwup in the bus design.  For example, if your Soundblaster wants
to drive interrupt number 7, then it must hold a certain bus wire to 0
or 1 at all times, depending on whether or not it wants an interrupt.
This precludes letting another card assert interrupt number 7.

When two or more devices in an ISA bus PC share an interrupt, it's
because they're implemented by a single card.

  -=- Andrew Klossner  (andrew@frip.wv.tek.com)
",hardware
"From: wende@spk.hp.com (Mike Wende)
Subject: Re: Zeos Computers
Organization: Hewlett-Packard
X-Newsreader: TIN [version 1.1.4 PL6]
Lines: 19

I have had a Zeos for a couple months.  While the experience was not
painless or perfect, it was way better than that endured by most (7
people I personally know) who have ordered Gateways.  (Of course,
several of the Gateway buyers were rewarded by getting free stuff as
Gateway can't seem to keep track of what it has or hasn't sent
out...B{) 

I got the 1 MB Viper card.  The first one was defective, but Zeos
replaced it with only minor hassles.  This one works fine.  I haven't
noticed any problems in any of my applications.  I also ordered it
because of all the complaints about the ATI a few months ago.  Guess
you can choose either buggy state-of-the-art stuff, or robust average
stuff.... 

For my particular configuration (tower, 300 watt supply, pkg#3, no
monitor, viper, etc.) the Zeos was slightly cheaper than Gateway,
Austin, etc.  But this can change from month to month.

Mike
",hardware
"From: lhenso@unf6.cis.unf.edu (Larry Henson)
Subject: IBM link to Imagewriter -- HELP!! 
Organization: University of North Florida, Jacksonville
Lines: 10

	Hello, I am trying to hook an Apple Imagewriter to my IBM Clone.
I seem to have a problem configuring my lpt port to accept this.  How can
you adjust baud, parity, etc. to fit the system?  I tried MODE, but it did
not work.  If anyone can help, post of e-mail.  Thanx.

-- 
	""Abort, Retry, FORMAT?!?!?
	Doctor, give me the chainsaw...
	Trust me! I'm a scientist!""
				Larry Henson
",hardware
"From: damien@b63519.student.cwru.edu (Damien Neil)
Subject: Re: How hot should the cpu be?
Organization: Case Western Reserve University, Cleveland, Ohio (USA)
Lines: 16
Distribution: na
NNTP-Posting-Host: b63519.student.cwru.edu
X-Newsreader: TIN [version 1.1 PL9]

christopher kushmerick (kushmer@bnlux1.bnl.gov) wrote:

: How hot should the CPU in a 486-33 DX machine be?

: Currently it gets so hot that I can not hold a finger on it for more than
: 0.5 s. 

I seem to recall that 486s run somewhere close to the boiling point of water.
Anyone have an exact temperature?

Anyway, putting a CPU fan/heat sink on it won't hurt and could help. Depends
on how paranoid you are...
--
Damien Neil    dpn2@po.cwru.edu     ""Until someone debugs reality, the best
Case Western Reserve University      I can do is a quick patch here and there.""
CMPS/EEAP       Linux -- the choice of a GNU generation.        -Erik Green
",hardware
"From: robert@weitek.COM (Robert Plamondon)
Subject: Re: Orchid P9000 vs Fahrenheit (mini review)
Organization: WEITEK Corporation, Sunnyvale CA
Lines: 102

In article <1993Apr16.173120.19289@adobe.com> sherwood@adobe.com 
(Geoffrey Sherwood) writes:

>In going with the modern trend, the Orchid P9000 card only supports 16 colors
>in 640x480 mode without a driver.  Of course, this breaks any DOS program
>which uses SVGA modes (like most of my CD-ROMs). 

This is not the case: the ROM on the P9000 supports VESA modes of up to
1024x768 in 256 colors.  VESA-compliant applications should have no trouble
setting these modes. (But I'm forwarding your posting to our Software group,
just in case.  Can't be too careful.)  Not that I doubt that YOUR applications
are failing to run; lots of stuff depends on figuring out which exact SVGA
they're looking at, and don't use VESA calls (VESA is still pretty new).
Every new chip set confuses them.

>The supported resolutions really annoy me.  You can do 1280x1024 at 75Hz if
>you tell the driver you have an NEC 5FG (they only have about six monitors
>listed plus 'Generic', and if you choose Generic you can't get any high
>refreshes at ALL).  But at 1024x768 you are limited to 70Hz.  Seems to me
>that the hardware should be able to support the bandwidth (if it can do 75Hz
>at 1280 it sure should be able to do it at 1024!).  Higher vertical resolution
>was the main reason I bought the card over the Orchid F. VLB I currently have,
>and it will do 1024x768x70 Hz as well.

I think we go to AT LEAST 76 Hz at 1024x768x8, and maybe more (and
it's a function of the RAMDAC speed, not the Power 9000). We need to
fix the problems you've noted (they were already on the list).  If
you're really interested, though, take a look at the text file
P9000RES.DAT, which holds the data from which the choices in the
P9000 monitor installation program are built.  Working by analogy,
you can build up a new monitor definition that has the right
combinations of refresh rates for your monitors.  Keep a backup copy
of the file!  Once you've built a new version of the P9000RES.DAT
file, run the P9000 installation program, INST, and your new choices
should show up.  (This assumes you have the WEITEK v. 2.2 drivers.
You can tell the rev number by looking at the modification time of
the driver: 02:20 is version 2.20.  Microsoft uses this gimmick,
too.)

>The board is faster that the OFVLB for most things according to the Hercules
>Speedy program. This program tests various operations and reports the results
>in pixels/second.  I don't have the numbers for the Graphite card, but they
>were close to half of the OFVLB (ie, slower) but that was running in a 20MHz
>386, ISA, so the numbers aren't really comparable.  The following numbers
>were all obtained using a 486, 33 MHz, AIR motherboard (UMC chipset), with
>8 MB memory.  I give ranges because the program reports the numbers as it
>computes them, and these tend to jump around a bit.

The SPEEDY benchmark was put out by Hercules and IIT, who to my
knowledge were unencumbered by any motivations except making the
Hercules Graphite/IIT AGX014 card look really good.  So I'd take the
numbers with a ton of salt. (Texas Instruments did the same thing
with WINTACH, trying to make the 34020 look good compared to the
8514, as if anyone cared.)  It's safer (though not safe) to use
benchmarks from ""unbiased"" sources, such as testing labs, columnists,
etc.


>Interestingly, the solid
>vectors and shaded polygons show no improvement, and hatched polygons (ie,
>filled with cross-hatching) and Ternary Rops (whatever they are.  Graphics
>operations like XORs maybe????) are a dead loss on the 9000.  

I think you'll a large discrepancy between the results of SPEEDY and
the results of anything else in the universe on these things.

>I give two
>numbers for the 9000 fonts, because I think they are caching.
>When the fonts are first drawn on the screen they are done fairly slowly --
>1/3 the speed of the OFVLB.  Then the speed increases dramatically.  Sounds
>like programming to a benchmark to me....

Font caching is a perfectly legitimate optimization -- Windows has
hooks for it built right into the GDI.  What's kind of silly is IIT's
use of a hardwired ""The quick brown fox jumped over the lazy dog then
sat on a tack"" string in their driver.  Not only is it useless in
real applications, it lacks the programming elegance of the ""Bart
Simpson optimization,"" in which you save the bitmap of the
most-recently drawn string in off-screen memory, and just do a
screen-to-screen bitblit if you happen to be given that same string a
second time in a row.  (We call it the ""Bart Simpson optimization""
because Bart's the only person we can see benefiting from it: he
could right ""I will not cheat on benchmarks"" a hundred times and be
done in half the time it would take to actually form each character.)

>I make no claims that these numbers mean anything at all.  Its just what
>I saw when I ran them on my computer.  I normally don't write disclaimers,
>but this time maybe I'd better.  My testing is totally unconnected with my
>work (I program under UNIX on Decstations) is done completely without the
>knowledge, blessing, or equipment of my company.

We don't have any lawyers -- they're all working for Intel.  There
used to be a lawyer in Montana who didn't, but he died.

	-- Robert


-- 
			    Robert Plamondon, robert@weitek.COM
""Pay no attention to the man behind the curtain. I, the Great and
Glorious Oz, have spoken!""
				-- scene from a trade show
",hardware
"From: reza@magellan.ae.utexas.edu (Alireza Vali)
Subject: Do the 2MB ATI Ultra Pro 16 and 24 bit Windows Drivers Work?
Organization: University of Texas at Austin
Lines: 35

Hi there.  We just bought a 486 DX2/66 Gateway system with a 2 meg ATI
Ultra Pro video card.  Everything seems to work fine except for the
Windows Drivers for 800x600 24 bit, and 800x600 and 1024x768 16 bit
modes.  The fonts and icons start deteriorating after windows startup,
and within minutes of use, everything on the screen is totally
unintelligible.  Naturally, I called Gateway tech support to inquire
about this.  The technician asked me about the drivers, and I told him it
was version 1.5, build 59.  He told me that the 16 and 24 bit drivers for
the ATI Ultra Pro simply do not work!!!  Is this true?  If so, I'm simply
amazed.  How could this be?  The strange thing is I would have expected
to see some discussion on here (unless the subject has made the FAQ!!!).

One very suspicious point that came up later was that he stated that none
of the Windows Accelerator boards have working 16 and/or 24 bit drivers
for Windows 3.1.  I easily challenged him on that because I've been
running a Diamond 24x in 15 bit mode at home for 4 months now, and I have
tested and used the 24 bit mode as well.  He then backed off and said:
""Well, Diamond has been working on those drivers much longer.""  Anyway, I
just wanted to see if anyone else had any trouble and what they did about
it.  Any feedback will be appreciated.

The system configuration is:

Gateway 486 DX2/66 Local Bus
16 Megs Ram
SCSI HD & CD-ROM
Ultrastor 34F Local Bus SCSI controller
ATI Ultra Pro Local Bus with 2MB VRAM
DOS 6.0
Windows 3.1
Mach 32 drivers version 1.5 (build 59)

Thanks in advance.
-- 
Ali R. Vali - reza@magellan.ae.utexas.edu
",hardware
"From: sundboe@bgibm1.nho.hydro.com (Terje Thoegersen)
Subject: Re: Problems with Toshiba 3401 CDROM
Organization: Norsk Hydro a.s
Lines: 26
Distribution: world
Reply-To: hktth@nho.hydro.com
NNTP-Posting-Host: bgibm1.nho.hydro.com

In article <1993Apr20.191255.10115@news.columbia.edu>, imj1@cunixa.cc.columbia.edu (Imad M Jureidini) writes:
|> Hi!
|> 	I recently purchased the Toshiba 3401 CDROM.  I own an Adaptec 1542B
|> SCSI card, and I have so far failed to get the CDROM to work under DOS.  It
|> works very well under OS/2, so I know that the drive is not faulty.
|> In my config.sys, I have aspi3dos.sys, aspidisk.sys, aspicd.sys.  In my 
|> autoexec.bat, I have MSCDEX, which came with DOS 6.0.  MSCDEX seems to find
|> and install the drive as drive F:, but when I switch to that drive and try a
|> dir, I get an error message telling me the drive is not ready or something
|> like that.  The CDROM is locked too, and the adaptec utilities don't seem to
|> recognize that I have a CDROM at that point.
|> 	Has anyone ever had this problem?  Is there something abvious that I
|> am missing?  And finally, I was wondering if anyone using this setup could 
|> kindly post his/her config.sys and autoexec.bat.
|> 

Hi!

One of the ASPI-drivers (I think it's the ASPICD) supports a /NORST
paramter, which means to not reset the SCSI bus when it loads. This
fixed the problem a friend of mine was having with his adaptec+tosh 
3401.

Regards,

  -Terje
",hardware
"From: rmoskal@panix.com (Robert Moskal)
Subject: Volante Warp 10 board
Organization: PANIX Public Access Unix, NYC
Lines: 11

I've been troubleshooting the existence of way too many General Protection
Faults on a 486-33, Eisa-VLB, system.  At this point I think I've narrowed
the problem down to the video drivers for the Volante Warp-10 adapter by
National Design, INc.

Yet somehow I find this hard to believe.  Does anyone else have any
experiences with this board.

Thanx,
Robert Moskal
Brooklyn, USA
",hardware
"From: jbuddenberg@vax.cns.muskingum.edu (JIMMY BUDDENBERG)
Subject: should I get VESA controller card?
Organization: Muskingum College
Lines: 9


I have a 486DX 25mhz with local bus.  Would I see much of an increase in
speed in my drives if I got a VESA IDE controller card?  I need advice!


-- 
Jimmy Buddenberg       INTERNET:  jbuddenberg@vax.cns.muskingum.edu
Muskingum College 

",hardware
"From: CCMB <CCMB@MUSICA.MCGILL.CA>
Subject: What DMA's are my system using?
Lines: 10
Nntp-Posting-Host: vm1.mcgill.ca
Organization: McGill University

Hello,

    I am having a small problem with my sound blaster pro and a game.
Is there a utility out there that would tell me what DMA's my system
is using?


Thanks,
Mark Brown

",hardware
"From: swh@capella.cup.hp.com (Steve Harrold)
Subject: Re: Need Info on Diamond Viper Video Card
Organization: Hewlett Packard, Cupertino
Lines: 46

Experiences with Diamond Viper VLB video card

Several problems:

1) The ad specified 16.7 million colors at 640x480 resolution with 1MB
   of VRAM, which is what I have. This color depth is NOT SUPPORTED
   with video BIOS version 1.00 and drivers version 1.01. A max of 65K
   colors are supported at 640x800 and 800x600 resolutions with 1MB
   VRAM.

2) With the 65K color choice I notice two minor irritations:

   a) Under NDW, when an entry in a list is highlighted (such as in an
      Open menu) and then is deselected, a faint vertical line often
      remains where the left edge of the highlighted rectangle used to
      be.

   b) With Word for Windows, when you use shading in a table, the
      display shows the INVERSE of the shading; for example, if you
      shade the cell as 10%, the display is 90% (the printout is OK).

3) The big killer bug is using the Borland C++ Integrated Development
   Environment. The problem occurs when you click on the Turbo Debugger
   icon (or use the Debugger option in the Run command), and the
   debugger application goes to VGA character mode (as it is designed
   to do). The screen goes haywire, and is largely unreadable. The
   Turbo Debugger display is all garbled.

   Through trial and error, I have found that when the disrupted screen
   is displayed you should do [Alt-Spacebar] followed by the letter
   ""R"". This instructs Turbo Debugger to refresh the screen, and it
   does this satisfactorily. I wish I didn't have to do this.

   The bug is more than with the Diamond drivers. The same disruptive
   behavior happens with the standard VGA driver that comes with
   Windows. There must be something in the video card that mishandles
   the VGA mode.
   
   The problem is not my monitor. The same bug shows up when I use
   another monitor in place of my usual one.

I still like this video card, and am hoping its problems will be
remedied (they do offer a 5 year warranty).

---
swh, 20apr93
",hardware
"From: rxg3321@ultb.isc.rit.edu (R.X. Getter)
Subject: How do I put an HD on an XT?
Nntp-Posting-Host: ultb-gw.isc.rit.edu
Organization: Rochester Institute of Technology
Lines: 12

This may be a dumb question, but I need to put a hard drive on my father's
PC/XT, either MFM, RLL, or IDE. I know how to hook it up, but how do I tell
the computer the geometry of the drive. On my 386, you set it in the BIOS, but
I doubt that's how it's done on an XT. I thought it might be software with
the controller card, but the IDE card for XT's that I saw didn't come with
any. Also, how do I low level format it once it's on the computer? (Assuming
a drive which needs formatting)

advTHANKSance,

Rob
rxg3321@ultb.isc.rit.edu
",hardware
"From: rrn@po.CWRU.Edu (Robert R. Novitskey)
Subject: The ""P24T""
Organization: Case Western Reserve University, Cleveland, OH (USA)
Lines: 14
Reply-To: rrn@po.CWRU.Edu (Robert R. Novitskey)
NNTP-Posting-Host: slc12.ins.cwru.edu


Hay all:

    Has anyone out there heard of any performance stats on the fabled p24t.
 I was wondering what it's performance compared to the 486/66 and/or
pentium would be.  Any info would be helpful.

Later
BoB
-- 
Robert Novitskey | rrn@po.cwru.edu | (216)754-2134 | CWRU Cleve. Ohio
----------------------------------------------------------------------
COMPUTER ENGINEER AND C PROGRAMMER |  NOW SEEKING SUMMER JOBS
----------------------------------------------------------------------
",hardware
"From: ikos@netcom.com (Ikos)
Subject: Where can I buy a BIOS?
Summary: Just as the subject sez...
Keywords: BIOS, motherboard, Phoenix, Mylex, Microtimes
Organization: Netcom - Online Communication Services (408 241-9760 guest)
Distribution: ba
Lines: 22

I'm in the market to upgrade my BIOS to a Phoenix 1.10 (got a new hard disk,
discovered my BIOS doesn't have a ""type 47"") and I would like know where I
can purchase one of these things.

I checked with the motherboard manufacturer (for the curious-- it's from
Mylex), and hearing the $60 figure prompted me to at least try to shop
around...

Problem is, I don't know where to shop around for something like this.

I have heard that there's a BIOS speciality shop in the South Bay and it's
been alleged that they advertise in the MicroTimes.

Did find the MicroTimes, didn't find the ad or the shop.

So, can anybody help me out on this quest?

To anybody who replies to this-- Thanks in advance.

-Jeff Chan					| These are my opinions.  It
	jeff@ikos.com (*not* ikos@netcom.com)	| would be quite silly if it
	..!netcom!ikos!jeff			| was also my company's...
",hardware
"From: skcgoh@tartarus.uwa.edu.au (Shaw Goh)
Subject: Re: Non-turbo speed
Organization: The University of Western Australia
Lines: 17
NNTP-Posting-Host: tartarus.uwa.edu.au
X-Newsreader: Tin 1.1 PL5

Nic Percival (x5336) (nmp@mfltd.co.uk) wrote:
: 
: Just taken delivery of a 66MHz 486 DX2 machine, and very nice it is too.
: One query - the landmark speed when turbo is on is 230 or something MHz
: - thats not the problem. The problem is the speed when turbo is off. Its
: 7 MHz. The equivalent in car terms is having a nice Porsche with a button
: that turns it into a skateboard.
: 
: Does anyone have a clue as to what determines the relative performance of
: turbo vs non-turbo?? I would like to set it to give a landmark speed of
: about 30 or 40 MHz with turbo off.
: 
: Cheers,
: 

It should be halved that of turbo (ie 33Mhz).

",hardware
"From: skcgoh@tartarus.uwa.edu.au (Shaw Goh)
Subject: Re: How is a Loopback connector made?
Organization: The University of Western Australia
Lines: 12
NNTP-Posting-Host: tartarus.uwa.edu.au
X-Newsreader: Tin 1.1 PL5

35002_4401@uwovax.uwo.ca wrote:
: I need to know the Pins to connect to make a loopback connector for a serial
: port so I can build one.  The loopback connector is used to test the 
: serial port.
: 
: Thanks for any help.
: 
: 
: Steve
: 
Me Too!!!!!!!
skcgoh@tartarus.uwa.edu.au
",hardware
"From: schauf@iastate.edu (Brian J Schaufenbuel)
Subject: Re: HINT 486 VLB/ISA/EISA motherboard
Keywords: 486, motherboard
Organization: Iowa State University, Ames, IA
Distribution: usa
Lines: 36

In article <id.XNFZ.VJ8@nmti.com> korenek@nmti.com (gary korenek) writes:
>In article <C5ovwv.LMo@news.iastate.edu> schauf@iastate.edu (Brian J Schaufenbuel) writes:
>>I am looking at buying some Companion brand VLB/ISA/EISA motherboards with
>>HINT chipsets.  Has anybody had any experience with this board (good or bad)?
>>Any information would be helpful!
>>thanks
>>Brian J Schaufenbuel
>
>
>I believe that any VL/EISA/ISA motherboard that uses the HINT chipset
>is limited to 24-bit EISA DMA (where 'real' EISA DMA is 32-bit).  The
>HINT EISA DMA has the 16 mb ram addressing limitation of ISA.  For this
>reason I would pass.  I own one of these (HAWK VL/EISA/ISA) and am look-
>ing to replace it for exactly this reason.
>
>Please double-check me on this.  In other words, call the motherboard
>manufacturer and ask them if the motherboard supports true 32-bit EISA
>DMA.
>
>Other than this limitation, the motherboard works quite well (I am using
>mine with DOS 5, Windows 3.1, and UNIX S5R3.2).  Also with Adaptec 1742a
>EISA SCSI host adapter.
>
>-- 
>Gary Korenek   (korenek@nmti.com)
>Network Management Technology Incorporated
>Sugar Land, Texas       (713) 274-5357


You are correct!  The motherboard manufacturer where I usually buy boards says
that they will have this problem fixed in about two weeks...
-- 
_______________________________________- Brian Schaufenbuel____________________
| Brian J Schaufenbuel [ ""There is no art which one government sooner learns  ]
| Helser 3644 Halsted  [  than that of draining money from the pockets of the ]
| Ames, Ia  50012      [  people [especially college students]."" - Adam Smith ]
",hardware
"From: cctr132@csc.canterbury.ac.nz (Nick FitzGerald, PC Software Consultant, CSC, UoC, NZ)
Subject: Re: 3.5 floppy only reads what IT wrote
Nntp-Posting-Host: cantva.canterbury.ac.nz
Reply-To: Nick FitzGerald <n.fitzgerald@csc.canterbury.ac.nz>
Organization: University of Canterbury, Christchurch, New Zealand
Lines: 31

In article <1434@netxcom.netx.com>, pdressne@netxcom.netx.com (Peter
Dressner) writes:

> I have a Gateway with a 3.5 floppy. The drive only reads files it
> wrote to the floppy. Floppies that have been formatted and 
> contain files from other machines are unreadable. Also, 3.5 floppies
> that were written by this defective floppy drive a long time ago are
> also unreadable.
> 
> This sounds like a head alignment problem.

Too right it does!

> ... How does one go about
> fixing it? Are there alignment screws that you can adjust?

The --VERY VERY FIRST-- thing you do is make sure that --ALL-- files on
the floppies that you can currently read in the drive, which aren't
already on your HD or another floppy (if you have -two- floppy drives)
get copied to your HD (and/or to a floppy in your other drive).

If you don't do this before fixing the alignment problem you have kissd
those files goodbye.  (Well, you can -try- to re-misalign the drive back
to read your floppies, but don't count on be able to do so!)

Generally, head alignment is something I'd only trust to a good repair
shop (though there are/have been DIY guides).

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+
 Nick FitzGerald, PC Applications Consultant, CSC, Uni of Canterbury, N.Z.
 n.fitzgerald@csc.canterbury.ac.nz  TEL:+64(3)364 2337, FAX:+64(3)364 2332
",hardware
